"member_casual","date","hour","day_of_week","day","month","year","count"
"casual","2022-09-25","22","Monday","25","9","2022","103"
"casual","2022-09-25","23","Monday","25","9","2022","82"
"casual","2022-09-26","0","Tuesday","26","9","2022","55"
"casual","2022-09-26","1","Tuesday","26","9","2022","28"
"casual","2022-09-26","2","Tuesday","26","9","2022","21"
"casual","2022-09-26","3","Tuesday","26","9","2022","12"
"casual","2022-09-26","4","Tuesday","26","9","2022","19"
"casual","2022-09-26","5","Tuesday","26","9","2022","36"
"casual","2022-09-26","6","Tuesday","26","9","2022","129"
"casual","2022-09-26","7","Tuesday","26","9","2022","228"
"casual","2022-09-26","8","Tuesday","26","9","2022","267"
"casual","2022-09-26","9","Tuesday","26","9","2022","223"
"casual","2022-09-26","10","Tuesday","26","9","2022","240"
"casual","2022-09-26","11","Tuesday","26","9","2022","271"
"casual","2022-09-26","12","Tuesday","26","9","2022","363"
"casual","2022-09-26","13","Tuesday","26","9","2022","367"
"casual","2022-09-26","14","Tuesday","26","9","2022","440"
"casual","2022-09-26","15","Tuesday","26","9","2022","492"
"casual","2022-09-26","16","Tuesday","26","9","2022","552"
"casual","2022-09-26","17","Tuesday","26","9","2022","678"
"casual","2022-09-26","18","Tuesday","26","9","2022","573"
"casual","2022-09-26","19","Tuesday","26","9","2022","388"
"casual","2022-09-26","20","Tuesday","26","9","2022","246"
"casual","2022-09-26","21","Tuesday","26","9","2022","261"
"casual","2022-09-26","22","Tuesday","26","9","2022","175"
"casual","2022-09-26","23","Tuesday","26","9","2022","103"
"casual","2022-09-27","0","Wednesday","27","9","2022","48"
"casual","2022-09-27","1","Wednesday","27","9","2022","31"
"casual","2022-09-27","2","Wednesday","27","9","2022","22"
"casual","2022-09-27","3","Wednesday","27","9","2022","19"
"casual","2022-09-27","4","Wednesday","27","9","2022","23"
"casual","2022-09-27","5","Wednesday","27","9","2022","56"
"casual","2022-09-27","6","Wednesday","27","9","2022","124"
"casual","2022-09-27","7","Wednesday","27","9","2022","250"
"casual","2022-09-27","8","Wednesday","27","9","2022","310"
"casual","2022-09-27","9","Wednesday","27","9","2022","220"
"casual","2022-09-27","10","Wednesday","27","9","2022","196"
"casual","2022-09-27","11","Wednesday","27","9","2022","218"
"casual","2022-09-27","12","Wednesday","27","9","2022","281"
"casual","2022-09-27","13","Wednesday","27","9","2022","272"
"casual","2022-09-27","14","Wednesday","27","9","2022","309"
"casual","2022-09-27","15","Wednesday","27","9","2022","448"
"casual","2022-09-27","16","Wednesday","27","9","2022","552"
"casual","2022-09-27","17","Wednesday","27","9","2022","696"
"casual","2022-09-27","18","Wednesday","27","9","2022","655"
"casual","2022-09-27","19","Wednesday","27","9","2022","381"
"casual","2022-09-27","20","Wednesday","27","9","2022","256"
"casual","2022-09-27","21","Wednesday","27","9","2022","323"
"casual","2022-09-27","22","Wednesday","27","9","2022","200"
"casual","2022-09-27","23","Wednesday","27","9","2022","110"
"casual","2022-09-28","0","Thursday","28","9","2022","78"
"casual","2022-09-28","1","Thursday","28","9","2022","27"
"casual","2022-09-28","2","Thursday","28","9","2022","11"
"casual","2022-09-28","3","Thursday","28","9","2022","9"
"casual","2022-09-28","4","Thursday","28","9","2022","16"
"casual","2022-09-28","5","Thursday","28","9","2022","36"
"casual","2022-09-28","6","Thursday","28","9","2022","117"
"casual","2022-09-28","7","Thursday","28","9","2022","233"
"casual","2022-09-28","8","Thursday","28","9","2022","348"
"casual","2022-09-28","9","Thursday","28","9","2022","225"
"casual","2022-09-28","10","Thursday","28","9","2022","223"
"casual","2022-09-28","11","Thursday","28","9","2022","240"
"casual","2022-09-28","12","Thursday","28","9","2022","271"
"casual","2022-09-28","13","Thursday","28","9","2022","289"
"casual","2022-09-28","14","Thursday","28","9","2022","318"
"casual","2022-09-28","15","Thursday","28","9","2022","417"
"casual","2022-09-28","16","Thursday","28","9","2022","561"
"casual","2022-09-28","17","Thursday","28","9","2022","787"
"casual","2022-09-28","18","Thursday","28","9","2022","624"
"casual","2022-09-28","19","Thursday","28","9","2022","441"
"casual","2022-09-28","20","Thursday","28","9","2022","314"
"casual","2022-09-28","21","Thursday","28","9","2022","346"
"casual","2022-09-28","22","Thursday","28","9","2022","221"
"casual","2022-09-28","23","Thursday","28","9","2022","136"
"casual","2022-09-29","0","Friday","29","9","2022","104"
"casual","2022-09-29","1","Friday","29","9","2022","52"
"casual","2022-09-29","2","Friday","29","9","2022","22"
"casual","2022-09-29","3","Friday","29","9","2022","15"
"casual","2022-09-29","4","Friday","29","9","2022","19"
"casual","2022-09-29","5","Friday","29","9","2022","41"
"casual","2022-09-29","6","Friday","29","9","2022","138"
"casual","2022-09-29","7","Friday","29","9","2022","268"
"casual","2022-09-29","8","Friday","29","9","2022","335"
"casual","2022-09-29","9","Friday","29","9","2022","217"
"casual","2022-09-29","10","Friday","29","9","2022","233"
"casual","2022-09-29","11","Friday","29","9","2022","253"
"casual","2022-09-29","12","Friday","29","9","2022","339"
"casual","2022-09-29","13","Friday","29","9","2022","381"
"casual","2022-09-29","14","Friday","29","9","2022","393"
"casual","2022-09-29","15","Friday","29","9","2022","513"
"casual","2022-09-29","16","Friday","29","9","2022","670"
"casual","2022-09-29","17","Friday","29","9","2022","868"
"casual","2022-09-29","18","Friday","29","9","2022","782"
"casual","2022-09-29","19","Friday","29","9","2022","517"
"casual","2022-09-29","20","Friday","29","9","2022","344"
"casual","2022-09-29","21","Friday","29","9","2022","310"
"casual","2022-09-29","22","Friday","29","9","2022","314"
"casual","2022-09-29","23","Friday","29","9","2022","192"
"casual","2022-09-30","0","Saturday","30","9","2022","123"
"casual","2022-09-30","1","Saturday","30","9","2022","73"
"casual","2022-09-30","2","Saturday","30","9","2022","37"
"casual","2022-09-30","3","Saturday","30","9","2022","22"
"casual","2022-09-30","4","Saturday","30","9","2022","17"
"casual","2022-09-30","5","Saturday","30","9","2022","53"
"casual","2022-09-30","6","Saturday","30","9","2022","148"
"casual","2022-09-30","7","Saturday","30","9","2022","289"
"casual","2022-09-30","8","Saturday","30","9","2022","309"
"casual","2022-09-30","9","Saturday","30","9","2022","285"
"casual","2022-09-30","10","Saturday","30","9","2022","309"
"casual","2022-09-30","11","Saturday","30","9","2022","417"
"casual","2022-09-30","12","Saturday","30","9","2022","528"
"casual","2022-09-30","13","Saturday","30","9","2022","565"
"casual","2022-09-30","14","Saturday","30","9","2022","578"
"casual","2022-09-30","15","Saturday","30","9","2022","761"
"casual","2022-09-30","16","Saturday","30","9","2022","834"
"casual","2022-09-30","17","Saturday","30","9","2022","928"
"casual","2022-09-30","18","Saturday","30","9","2022","851"
"casual","2022-09-30","19","Saturday","30","9","2022","539"
"casual","2022-09-30","20","Saturday","30","9","2022","372"
"casual","2022-09-30","21","Saturday","30","9","2022","328"
"casual","2022-09-30","22","Saturday","30","9","2022","298"
"casual","2022-09-30","23","Saturday","30","9","2022","314"
"casual","2022-10-01","0","Sunday","1","10","2022","303"
"casual","2022-10-01","1","Sunday","1","10","2022","261"
"casual","2022-10-01","2","Sunday","1","10","2022","151"
"casual","2022-10-01","3","Sunday","1","10","2022","79"
"casual","2022-10-01","4","Sunday","1","10","2022","40"
"casual","2022-10-01","5","Sunday","1","10","2022","39"
"casual","2022-10-01","6","Sunday","1","10","2022","80"
"casual","2022-10-01","7","Sunday","1","10","2022","133"
"casual","2022-10-01","8","Sunday","1","10","2022","233"
"casual","2022-10-01","9","Sunday","1","10","2022","434"
"casual","2022-10-01","10","Sunday","1","10","2022","734"
"casual","2022-10-01","11","Sunday","1","10","2022","835"
"casual","2022-10-01","12","Sunday","1","10","2022","994"
"casual","2022-10-01","13","Sunday","1","10","2022","1028"
"casual","2022-10-01","14","Sunday","1","10","2022","1084"
"casual","2022-10-01","15","Sunday","1","10","2022","1096"
"casual","2022-10-01","16","Sunday","1","10","2022","1037"
"casual","2022-10-01","17","Sunday","1","10","2022","905"
"casual","2022-10-01","18","Sunday","1","10","2022","858"
"casual","2022-10-01","19","Sunday","1","10","2022","581"
"casual","2022-10-01","20","Sunday","1","10","2022","399"
"casual","2022-10-01","21","Sunday","1","10","2022","321"
"casual","2022-10-01","22","Sunday","1","10","2022","401"
"casual","2022-10-01","23","Sunday","1","10","2022","375"
"casual","2022-10-02","0","Monday","2","10","2022","354"
"casual","2022-10-02","1","Monday","2","10","2022","246"
"casual","2022-10-02","2","Monday","2","10","2022","160"
"casual","2022-10-02","3","Monday","2","10","2022","84"
"casual","2022-10-02","4","Monday","2","10","2022","47"
"casual","2022-10-02","5","Monday","2","10","2022","32"
"casual","2022-10-02","6","Monday","2","10","2022","66"
"casual","2022-10-02","7","Monday","2","10","2022","139"
"casual","2022-10-02","8","Monday","2","10","2022","201"
"casual","2022-10-02","9","Monday","2","10","2022","325"
"casual","2022-10-02","10","Monday","2","10","2022","507"
"casual","2022-10-02","11","Monday","2","10","2022","694"
"casual","2022-10-02","12","Monday","2","10","2022","695"
"casual","2022-10-02","13","Monday","2","10","2022","624"
"casual","2022-10-02","14","Monday","2","10","2022","653"
"casual","2022-10-02","15","Monday","2","10","2022","840"
"casual","2022-10-02","16","Monday","2","10","2022","785"
"casual","2022-10-02","17","Monday","2","10","2022","605"
"casual","2022-10-02","18","Monday","2","10","2022","537"
"casual","2022-10-02","19","Monday","2","10","2022","308"
"casual","2022-10-02","20","Monday","2","10","2022","191"
"casual","2022-10-02","21","Monday","2","10","2022","174"
"casual","2022-10-02","22","Monday","2","10","2022","171"
"casual","2022-10-02","23","Monday","2","10","2022","102"
"casual","2022-10-03","0","Tuesday","3","10","2022","81"
"casual","2022-10-03","1","Tuesday","3","10","2022","35"
"casual","2022-10-03","2","Tuesday","3","10","2022","22"
"casual","2022-10-03","3","Tuesday","3","10","2022","23"
"casual","2022-10-03","4","Tuesday","3","10","2022","15"
"casual","2022-10-03","5","Tuesday","3","10","2022","43"
"casual","2022-10-03","6","Tuesday","3","10","2022","120"
"casual","2022-10-03","7","Tuesday","3","10","2022","209"
"casual","2022-10-03","8","Tuesday","3","10","2022","249"
"casual","2022-10-03","9","Tuesday","3","10","2022","234"
"casual","2022-10-03","10","Tuesday","3","10","2022","243"
"casual","2022-10-03","11","Tuesday","3","10","2022","274"
"casual","2022-10-03","12","Tuesday","3","10","2022","388"
"casual","2022-10-03","13","Tuesday","3","10","2022","376"
"casual","2022-10-03","14","Tuesday","3","10","2022","408"
"casual","2022-10-03","15","Tuesday","3","10","2022","465"
"casual","2022-10-03","16","Tuesday","3","10","2022","528"
"casual","2022-10-03","17","Tuesday","3","10","2022","703"
"casual","2022-10-03","18","Tuesday","3","10","2022","618"
"casual","2022-10-03","19","Tuesday","3","10","2022","360"
"casual","2022-10-03","20","Tuesday","3","10","2022","249"
"casual","2022-10-03","21","Tuesday","3","10","2022","225"
"casual","2022-10-03","22","Tuesday","3","10","2022","164"
"casual","2022-10-03","23","Tuesday","3","10","2022","121"
"casual","2022-10-04","0","Wednesday","4","10","2022","65"
"casual","2022-10-04","1","Wednesday","4","10","2022","38"
"casual","2022-10-04","2","Wednesday","4","10","2022","14"
"casual","2022-10-04","3","Wednesday","4","10","2022","14"
"casual","2022-10-04","4","Wednesday","4","10","2022","14"
"casual","2022-10-04","5","Wednesday","4","10","2022","50"
"casual","2022-10-04","6","Wednesday","4","10","2022","143"
"casual","2022-10-04","7","Wednesday","4","10","2022","277"
"casual","2022-10-04","8","Wednesday","4","10","2022","366"
"casual","2022-10-04","9","Wednesday","4","10","2022","222"
"casual","2022-10-04","10","Wednesday","4","10","2022","229"
"casual","2022-10-04","11","Wednesday","4","10","2022","283"
"casual","2022-10-04","12","Wednesday","4","10","2022","351"
"casual","2022-10-04","13","Wednesday","4","10","2022","367"
"casual","2022-10-04","14","Wednesday","4","10","2022","361"
"casual","2022-10-04","15","Wednesday","4","10","2022","468"
"casual","2022-10-04","16","Wednesday","4","10","2022","674"
"casual","2022-10-04","17","Wednesday","4","10","2022","791"
"casual","2022-10-04","18","Wednesday","4","10","2022","613"
"casual","2022-10-04","19","Wednesday","4","10","2022","407"
"casual","2022-10-04","20","Wednesday","4","10","2022","256"
"casual","2022-10-04","21","Wednesday","4","10","2022","250"
"casual","2022-10-04","22","Wednesday","4","10","2022","184"
"casual","2022-10-04","23","Wednesday","4","10","2022","126"
"casual","2022-10-05","0","Thursday","5","10","2022","68"
"casual","2022-10-05","1","Thursday","5","10","2022","35"
"casual","2022-10-05","2","Thursday","5","10","2022","19"
"casual","2022-10-05","3","Thursday","5","10","2022","23"
"casual","2022-10-05","4","Thursday","5","10","2022","13"
"casual","2022-10-05","5","Thursday","5","10","2022","50"
"casual","2022-10-05","6","Thursday","5","10","2022","124"
"casual","2022-10-05","7","Thursday","5","10","2022","245"
"casual","2022-10-05","8","Thursday","5","10","2022","332"
"casual","2022-10-05","9","Thursday","5","10","2022","220"
"casual","2022-10-05","10","Thursday","5","10","2022","256"
"casual","2022-10-05","11","Thursday","5","10","2022","332"
"casual","2022-10-05","12","Thursday","5","10","2022","376"
"casual","2022-10-05","13","Thursday","5","10","2022","396"
"casual","2022-10-05","14","Thursday","5","10","2022","450"
"casual","2022-10-05","15","Thursday","5","10","2022","542"
"casual","2022-10-05","16","Thursday","5","10","2022","737"
"casual","2022-10-05","17","Thursday","5","10","2022","862"
"casual","2022-10-05","18","Thursday","5","10","2022","754"
"casual","2022-10-05","19","Thursday","5","10","2022","510"
"casual","2022-10-05","20","Thursday","5","10","2022","390"
"casual","2022-10-05","21","Thursday","5","10","2022","328"
"casual","2022-10-05","22","Thursday","5","10","2022","285"
"casual","2022-10-05","23","Thursday","5","10","2022","167"
"casual","2022-10-06","0","Friday","6","10","2022","108"
"casual","2022-10-06","1","Friday","6","10","2022","60"
"casual","2022-10-06","2","Friday","6","10","2022","33"
"casual","2022-10-06","3","Friday","6","10","2022","16"
"casual","2022-10-06","4","Friday","6","10","2022","14"
"casual","2022-10-06","5","Friday","6","10","2022","35"
"casual","2022-10-06","6","Friday","6","10","2022","129"
"casual","2022-10-06","7","Friday","6","10","2022","286"
"casual","2022-10-06","8","Friday","6","10","2022","363"
"casual","2022-10-06","9","Friday","6","10","2022","270"
"casual","2022-10-06","10","Friday","6","10","2022","222"
"casual","2022-10-06","11","Friday","6","10","2022","318"
"casual","2022-10-06","12","Friday","6","10","2022","414"
"casual","2022-10-06","13","Friday","6","10","2022","376"
"casual","2022-10-06","14","Friday","6","10","2022","493"
"casual","2022-10-06","15","Friday","6","10","2022","536"
"casual","2022-10-06","16","Friday","6","10","2022","360"
"casual","2022-10-06","17","Friday","6","10","2022","329"
"casual","2022-10-06","18","Friday","6","10","2022","384"
"casual","2022-10-06","19","Friday","6","10","2022","297"
"casual","2022-10-06","20","Friday","6","10","2022","225"
"casual","2022-10-06","21","Friday","6","10","2022","202"
"casual","2022-10-06","22","Friday","6","10","2022","203"
"casual","2022-10-06","23","Friday","6","10","2022","130"
"casual","2022-10-07","0","Saturday","7","10","2022","83"
"casual","2022-10-07","1","Saturday","7","10","2022","48"
"casual","2022-10-07","2","Saturday","7","10","2022","37"
"casual","2022-10-07","3","Saturday","7","10","2022","16"
"casual","2022-10-07","4","Saturday","7","10","2022","18"
"casual","2022-10-07","5","Saturday","7","10","2022","20"
"casual","2022-10-07","6","Saturday","7","10","2022","41"
"casual","2022-10-07","7","Saturday","7","10","2022","73"
"casual","2022-10-07","8","Saturday","7","10","2022","107"
"casual","2022-10-07","9","Saturday","7","10","2022","80"
"casual","2022-10-07","10","Saturday","7","10","2022","81"
"casual","2022-10-07","11","Saturday","7","10","2022","112"
"casual","2022-10-07","12","Saturday","7","10","2022","169"
"casual","2022-10-07","13","Saturday","7","10","2022","324"
"casual","2022-10-07","14","Saturday","7","10","2022","402"
"casual","2022-10-07","15","Saturday","7","10","2022","545"
"casual","2022-10-07","16","Saturday","7","10","2022","648"
"casual","2022-10-07","17","Saturday","7","10","2022","729"
"casual","2022-10-07","18","Saturday","7","10","2022","607"
"casual","2022-10-07","19","Saturday","7","10","2022","395"
"casual","2022-10-07","20","Saturday","7","10","2022","283"
"casual","2022-10-07","21","Saturday","7","10","2022","217"
"casual","2022-10-07","22","Saturday","7","10","2022","219"
"casual","2022-10-07","23","Saturday","7","10","2022","188"
"casual","2022-10-08","0","Sunday","8","10","2022","181"
"casual","2022-10-08","1","Sunday","8","10","2022","158"
"casual","2022-10-08","2","Sunday","8","10","2022","61"
"casual","2022-10-08","3","Sunday","8","10","2022","46"
"casual","2022-10-08","4","Sunday","8","10","2022","28"
"casual","2022-10-08","5","Sunday","8","10","2022","31"
"casual","2022-10-08","6","Sunday","8","10","2022","56"
"casual","2022-10-08","7","Sunday","8","10","2022","110"
"casual","2022-10-08","8","Sunday","8","10","2022","252"
"casual","2022-10-08","9","Sunday","8","10","2022","366"
"casual","2022-10-08","10","Sunday","8","10","2022","551"
"casual","2022-10-08","11","Sunday","8","10","2022","703"
"casual","2022-10-08","12","Sunday","8","10","2022","771"
"casual","2022-10-08","13","Sunday","8","10","2022","850"
"casual","2022-10-08","14","Sunday","8","10","2022","917"
"casual","2022-10-08","15","Sunday","8","10","2022","914"
"casual","2022-10-08","16","Sunday","8","10","2022","794"
"casual","2022-10-08","17","Sunday","8","10","2022","628"
"casual","2022-10-08","18","Sunday","8","10","2022","571"
"casual","2022-10-08","19","Sunday","8","10","2022","397"
"casual","2022-10-08","20","Sunday","8","10","2022","299"
"casual","2022-10-08","21","Sunday","8","10","2022","259"
"casual","2022-10-08","22","Sunday","8","10","2022","247"
"casual","2022-10-08","23","Sunday","8","10","2022","280"
"casual","2022-10-09","0","Monday","9","10","2022","242"
"casual","2022-10-09","1","Monday","9","10","2022","173"
"casual","2022-10-09","2","Monday","9","10","2022","82"
"casual","2022-10-09","3","Monday","9","10","2022","59"
"casual","2022-10-09","4","Monday","9","10","2022","46"
"casual","2022-10-09","5","Monday","9","10","2022","107"
"casual","2022-10-09","6","Monday","9","10","2022","225"
"casual","2022-10-09","7","Monday","9","10","2022","449"
"casual","2022-10-09","8","Monday","9","10","2022","607"
"casual","2022-10-09","9","Monday","9","10","2022","936"
"casual","2022-10-09","10","Monday","9","10","2022","1256"
"casual","2022-10-09","11","Monday","9","10","2022","1205"
"casual","2022-10-09","12","Monday","9","10","2022","1301"
"casual","2022-10-09","13","Monday","9","10","2022","1159"
"casual","2022-10-09","14","Monday","9","10","2022","1149"
"casual","2022-10-09","15","Monday","9","10","2022","1163"
"casual","2022-10-09","16","Monday","9","10","2022","909"
"casual","2022-10-09","17","Monday","9","10","2022","754"
"casual","2022-10-09","18","Monday","9","10","2022","624"
"casual","2022-10-09","19","Monday","9","10","2022","381"
"casual","2022-10-09","20","Monday","9","10","2022","277"
"casual","2022-10-09","21","Monday","9","10","2022","204"
"casual","2022-10-09","22","Monday","9","10","2022","203"
"casual","2022-10-09","23","Monday","9","10","2022","140"
"casual","2022-10-10","0","Tuesday","10","10","2022","84"
"casual","2022-10-10","1","Tuesday","10","10","2022","37"
"casual","2022-10-10","2","Tuesday","10","10","2022","18"
"casual","2022-10-10","3","Tuesday","10","10","2022","23"
"casual","2022-10-10","4","Tuesday","10","10","2022","14"
"casual","2022-10-10","5","Tuesday","10","10","2022","31"
"casual","2022-10-10","6","Tuesday","10","10","2022","106"
"casual","2022-10-10","7","Tuesday","10","10","2022","157"
"casual","2022-10-10","8","Tuesday","10","10","2022","230"
"casual","2022-10-10","9","Tuesday","10","10","2022","311"
"casual","2022-10-10","10","Tuesday","10","10","2022","408"
"casual","2022-10-10","11","Tuesday","10","10","2022","513"
"casual","2022-10-10","12","Tuesday","10","10","2022","649"
"casual","2022-10-10","13","Tuesday","10","10","2022","669"
"casual","2022-10-10","14","Tuesday","10","10","2022","727"
"casual","2022-10-10","15","Tuesday","10","10","2022","756"
"casual","2022-10-10","16","Tuesday","10","10","2022","711"
"casual","2022-10-10","17","Tuesday","10","10","2022","773"
"casual","2022-10-10","18","Tuesday","10","10","2022","564"
"casual","2022-10-10","19","Tuesday","10","10","2022","360"
"casual","2022-10-10","20","Tuesday","10","10","2022","259"
"casual","2022-10-10","21","Tuesday","10","10","2022","217"
"casual","2022-10-10","22","Tuesday","10","10","2022","178"
"casual","2022-10-10","23","Tuesday","10","10","2022","144"
"casual","2022-10-11","0","Wednesday","11","10","2022","70"
"casual","2022-10-11","1","Wednesday","11","10","2022","33"
"casual","2022-10-11","2","Wednesday","11","10","2022","12"
"casual","2022-10-11","3","Wednesday","11","10","2022","12"
"casual","2022-10-11","4","Wednesday","11","10","2022","16"
"casual","2022-10-11","5","Wednesday","11","10","2022","57"
"casual","2022-10-11","6","Wednesday","11","10","2022","143"
"casual","2022-10-11","7","Wednesday","11","10","2022","281"
"casual","2022-10-11","8","Wednesday","11","10","2022","426"
"casual","2022-10-11","9","Wednesday","11","10","2022","269"
"casual","2022-10-11","10","Wednesday","11","10","2022","304"
"casual","2022-10-11","11","Wednesday","11","10","2022","335"
"casual","2022-10-11","12","Wednesday","11","10","2022","385"
"casual","2022-10-11","13","Wednesday","11","10","2022","379"
"casual","2022-10-11","14","Wednesday","11","10","2022","226"
"casual","2022-10-11","15","Wednesday","11","10","2022","160"
"casual","2022-10-11","16","Wednesday","11","10","2022","136"
"casual","2022-10-11","17","Wednesday","11","10","2022","191"
"casual","2022-10-11","18","Wednesday","11","10","2022","110"
"casual","2022-10-11","19","Wednesday","11","10","2022","64"
"casual","2022-10-11","20","Wednesday","11","10","2022","89"
"casual","2022-10-11","21","Wednesday","11","10","2022","116"
"casual","2022-10-11","22","Wednesday","11","10","2022","103"
"casual","2022-10-11","23","Wednesday","11","10","2022","68"
"casual","2022-10-12","0","Thursday","12","10","2022","46"
"casual","2022-10-12","1","Thursday","12","10","2022","15"
"casual","2022-10-12","2","Thursday","12","10","2022","12"
"casual","2022-10-12","3","Thursday","12","10","2022","14"
"casual","2022-10-12","4","Thursday","12","10","2022","19"
"casual","2022-10-12","5","Thursday","12","10","2022","23"
"casual","2022-10-12","6","Thursday","12","10","2022","72"
"casual","2022-10-12","7","Thursday","12","10","2022","94"
"casual","2022-10-12","8","Thursday","12","10","2022","180"
"casual","2022-10-12","9","Thursday","12","10","2022","176"
"casual","2022-10-12","10","Thursday","12","10","2022","174"
"casual","2022-10-12","11","Thursday","12","10","2022","231"
"casual","2022-10-12","12","Thursday","12","10","2022","233"
"casual","2022-10-12","13","Thursday","12","10","2022","204"
"casual","2022-10-12","14","Thursday","12","10","2022","97"
"casual","2022-10-12","15","Thursday","12","10","2022","248"
"casual","2022-10-12","16","Thursday","12","10","2022","441"
"casual","2022-10-12","17","Thursday","12","10","2022","631"
"casual","2022-10-12","18","Thursday","12","10","2022","533"
"casual","2022-10-12","19","Thursday","12","10","2022","379"
"casual","2022-10-12","20","Thursday","12","10","2022","221"
"casual","2022-10-12","21","Thursday","12","10","2022","186"
"casual","2022-10-12","22","Thursday","12","10","2022","156"
"casual","2022-10-12","23","Thursday","12","10","2022","115"
"casual","2022-10-13","0","Friday","13","10","2022","60"
"casual","2022-10-13","1","Friday","13","10","2022","38"
"casual","2022-10-13","2","Friday","13","10","2022","25"
"casual","2022-10-13","3","Friday","13","10","2022","17"
"casual","2022-10-13","4","Friday","13","10","2022","22"
"casual","2022-10-13","5","Friday","13","10","2022","44"
"casual","2022-10-13","6","Friday","13","10","2022","122"
"casual","2022-10-13","7","Friday","13","10","2022","242"
"casual","2022-10-13","8","Friday","13","10","2022","299"
"casual","2022-10-13","9","Friday","13","10","2022","215"
"casual","2022-10-13","10","Friday","13","10","2022","232"
"casual","2022-10-13","11","Friday","13","10","2022","298"
"casual","2022-10-13","12","Friday","13","10","2022","388"
"casual","2022-10-13","13","Friday","13","10","2022","351"
"casual","2022-10-13","14","Friday","13","10","2022","346"
"casual","2022-10-13","15","Friday","13","10","2022","409"
"casual","2022-10-13","16","Friday","13","10","2022","622"
"casual","2022-10-13","17","Friday","13","10","2022","740"
"casual","2022-10-13","18","Friday","13","10","2022","707"
"casual","2022-10-13","19","Friday","13","10","2022","346"
"casual","2022-10-13","20","Friday","13","10","2022","223"
"casual","2022-10-13","21","Friday","13","10","2022","266"
"casual","2022-10-13","22","Friday","13","10","2022","497"
"casual","2022-10-13","23","Friday","13","10","2022","272"
"casual","2022-10-14","0","Saturday","14","10","2022","114"
"casual","2022-10-14","1","Saturday","14","10","2022","51"
"casual","2022-10-14","2","Saturday","14","10","2022","21"
"casual","2022-10-14","3","Saturday","14","10","2022","26"
"casual","2022-10-14","4","Saturday","14","10","2022","13"
"casual","2022-10-14","5","Saturday","14","10","2022","41"
"casual","2022-10-14","6","Saturday","14","10","2022","89"
"casual","2022-10-14","7","Saturday","14","10","2022","147"
"casual","2022-10-14","8","Saturday","14","10","2022","213"
"casual","2022-10-14","9","Saturday","14","10","2022","184"
"casual","2022-10-14","10","Saturday","14","10","2022","217"
"casual","2022-10-14","11","Saturday","14","10","2022","337"
"casual","2022-10-14","12","Saturday","14","10","2022","441"
"casual","2022-10-14","13","Saturday","14","10","2022","466"
"casual","2022-10-14","14","Saturday","14","10","2022","505"
"casual","2022-10-14","15","Saturday","14","10","2022","557"
"casual","2022-10-14","16","Saturday","14","10","2022","656"
"casual","2022-10-14","17","Saturday","14","10","2022","691"
"casual","2022-10-14","18","Saturday","14","10","2022","485"
"casual","2022-10-14","19","Saturday","14","10","2022","242"
"casual","2022-10-14","20","Saturday","14","10","2022","73"
"casual","2022-10-14","21","Saturday","14","10","2022","97"
"casual","2022-10-14","22","Saturday","14","10","2022","147"
"casual","2022-10-14","23","Saturday","14","10","2022","150"
"casual","2022-10-15","0","Sunday","15","10","2022","141"
"casual","2022-10-15","1","Sunday","15","10","2022","127"
"casual","2022-10-15","2","Sunday","15","10","2022","71"
"casual","2022-10-15","3","Sunday","15","10","2022","56"
"casual","2022-10-15","4","Sunday","15","10","2022","18"
"casual","2022-10-15","5","Sunday","15","10","2022","17"
"casual","2022-10-15","6","Sunday","15","10","2022","49"
"casual","2022-10-15","7","Sunday","15","10","2022","73"
"casual","2022-10-15","8","Sunday","15","10","2022","163"
"casual","2022-10-15","9","Sunday","15","10","2022","268"
"casual","2022-10-15","10","Sunday","15","10","2022","454"
"casual","2022-10-15","11","Sunday","15","10","2022","491"
"casual","2022-10-15","12","Sunday","15","10","2022","587"
"casual","2022-10-15","13","Sunday","15","10","2022","703"
"casual","2022-10-15","14","Sunday","15","10","2022","778"
"casual","2022-10-15","15","Sunday","15","10","2022","702"
"casual","2022-10-15","16","Sunday","15","10","2022","678"
"casual","2022-10-15","17","Sunday","15","10","2022","571"
"casual","2022-10-15","18","Sunday","15","10","2022","446"
"casual","2022-10-15","19","Sunday","15","10","2022","322"
"casual","2022-10-15","20","Sunday","15","10","2022","220"
"casual","2022-10-15","21","Sunday","15","10","2022","194"
"casual","2022-10-15","22","Sunday","15","10","2022","221"
"casual","2022-10-15","23","Sunday","15","10","2022","261"
"casual","2022-10-16","0","Monday","16","10","2022","185"
"casual","2022-10-16","1","Monday","16","10","2022","155"
"casual","2022-10-16","2","Monday","16","10","2022","96"
"casual","2022-10-16","3","Monday","16","10","2022","70"
"casual","2022-10-16","4","Monday","16","10","2022","33"
"casual","2022-10-16","5","Monday","16","10","2022","31"
"casual","2022-10-16","6","Monday","16","10","2022","29"
"casual","2022-10-16","7","Monday","16","10","2022","75"
"casual","2022-10-16","8","Monday","16","10","2022","106"
"casual","2022-10-16","9","Monday","16","10","2022","240"
"casual","2022-10-16","10","Monday","16","10","2022","367"
"casual","2022-10-16","11","Monday","16","10","2022","481"
"casual","2022-10-16","12","Monday","16","10","2022","514"
"casual","2022-10-16","13","Monday","16","10","2022","477"
"casual","2022-10-16","14","Monday","16","10","2022","505"
"casual","2022-10-16","15","Monday","16","10","2022","466"
